"","Date","Bar","Open","High","Low","Close","Dir","Return"
"1000845",20100411,2109,1.362625,1.363175,1.362625,1.363175,"Long",-0.00040346984062945
"1000846",20100411,2110,1.363175,1.36335,1.36315,1.363325,"Short",0.000110037229262474
"1000847",20100411,2111,1.363325,1.363525,1.363325,1.36335,"Short",0.0000183375204006116
"1000848",20100411,2112,1.36335,1.3637,1.36335,1.363675,"Short",0.000238383393845974
"1000849",20100411,2113,1.363675,1.363675,1.36335,1.363425,"Short",-0.000183328139035959
"1000850",20100411,2114,1.363425,1.363625,1.363375,1.3634,"Long",0.0000183365116621415
"1000851",20100411,2115,1.3634,1.3635,1.3633,1.36345,"Short",0.0000366730233241202
"1000852",20100411,2116,1.36345,1.363525,1.36345,1.36345,"Long",0
"1000853",20100411,2117,1.36345,1.36345,1.363225,1.36335,"Short",-0.0000733433569254384
"1000854",20100411,2118,1.36335,1.36335,1.3629,1.36295,"Short",-0.000293394946272018
"1000855",20100411,2119,1.36295,1.36305,1.3628,1.36305,"Long",-0.0000733648802318249
"1000856",20100411,2120,1.36305,1.3631,1.362975,1.36305,"Long",0
"1000857",20100411,2121,1.36305,1.36305,1.3629,1.3629,"Long",0.0001100594320934
"1000858",20100411,2122,1.3629,1.36305,1.36255,1.36265,"Short",-0.000183432386822279
"1000859",20100411,2123,1.36265,1.36285,1.36265,1.36265,"Long",0
"1000860",20100411,2124,1.36265,1.3627,1.36255,1.362625,"Long",0.0000183469406476042
"1000861",20100411,2125,1.362625,1.3628,1.36255,1.3628,"Long",-0.000128412092750247
"1000862",20100411,2126,1.3628,1.36295,1.362775,1.362825,"Short",0.0000183445846785601
"1000863",20100411,2127,1.362825,1.36305,1.362775,1.36305,"Short",0.000165098233449006
"1000864",20100411,2128,1.36305,1.3631,1.362925,1.36305,"Short",0
"1000865",20100411,2129,1.36305,1.36315,1.36305,1.36305,"Short",0
"1000866",20100411,2130,1.36305,1.36305,1.362875,1.363,"Short",-0.0000366824401159939
"1000867",20100411,2131,1.363,1.363675,1.36295,1.363575,"Long",-0.000421685642520574
"1000868",20100411,2132,1.363575,1.363575,1.363325,1.3634,"Short",-0.000128339108593247
"1000869",20100411,2133,1.3634,1.363575,1.36335,1.3635,"Short",0.0000733460466480776
"1000870",20100411,2134,1.3635,1.3635,1.36335,1.3635,"Short",0
"1000871",20100411,2135,1.3635,1.363875,1.36345,1.36365,"Long",-0.000109998900011069
"1000872",20100411,2136,1.36365,1.36385,1.36365,1.36385,"Short",0.00014666520001465
"1000873",20100411,2137,1.36385,1.36385,1.36365,1.36365,"Short",-0.000146643692488161
"1000874",20100411,2138,1.36365,1.363825,1.363625,1.363675,"Short",0.0000183331500017906
"1000875",20100411,2139,1.363675,1.363675,1.363425,1.36345,"Short",-0.000164995325132396
"1000876",20100411,2140,1.36345,1.36355,1.36345,1.36355,"Long",-0.0000733379780719365
"1000877",20100411,2141,1.36355,1.36355,1.363225,1.36335,"Short",-0.000146675956143873
"1000878",20100411,2142,1.36335,1.36335,1.3632,1.3632,"Long",0.000110035211267675
"1000879",20100411,2143,1.3632,1.3633,1.36295,1.36295,"Long",0.000183425657580881
"1000880",20100411,2144,1.36295,1.36315,1.362825,1.36295,"Long",0
"1000881",20100411,2145,1.36295,1.363075,1.36295,1.363025,"Long",-0.0000550246693933165
"1000882",20100411,2146,1.363025,1.36305,1.363,1.36305,"Long",-0.0000183412200580784
"1000883",20100411,2147,1.36305,1.3631,1.36305,1.3631,"Short",0.000036682440115831
"1000884",20100411,2148,1.3631,1.3631,1.36305,1.36305,"Short",-0.0000366810945637763
"1000885",20100411,2149,1.36305,1.36305,1.36305,1.36305,"Short",0
"1000886",20100411,2150,1.36305,1.36305,1.3629,1.362925,"Short",-0.0000917061002899033
"1000887",20100411,2151,1.362925,1.36295,1.36285,1.36295,"Long",-0.0000183425657582184
"1000888",20100411,2152,1.36295,1.36315,1.36295,1.36315,"Long",-0.000146718996442048
"1000889",20100411,2153,1.36315,1.36315,1.36315,1.36315,"Short",0
"1000890",20100411,2154,1.36315,1.36315,1.36305,1.36315,"Short",0
"1000891",20100411,2155,1.36315,1.36315,1.36305,1.363125,"Short",-0.0000183398745553782
"1000892",20100411,2156,1.363125,1.363175,1.3631,1.363175,"Long",-0.0000366790764209331
"1000893",20100411,2157,1.363175,1.363625,1.363175,1.3635,"Long",-0.000238357169050171
"1000894",20100411,2158,1.3635,1.363625,1.36345,1.36355,"Short",0.0000366703337001141
"1000895",20100411,2159,1.36355,1.3636,1.36345,1.363525,"Short",-0.0000183344945179434
"1000896",20100411,2200,1.363525,1.36375,1.3635,1.3636,"Short",0.0000550044920333879
"1000897",20100411,2201,1.3636,1.3636,1.363425,1.363425,"Short",-0.000128336755646681
"1000898",20100411,2202,1.363425,1.363575,1.3634,1.36345,"Long",-0.0000183358392313189
"1000899",20100411,2203,1.36345,1.36385,1.36345,1.36385,"Long",-0.000293287384976321
"1000900",20100411,2204,1.36385,1.364275,1.36375,1.364275,"Short",0.000311617846537301
"1000901",20100411,2205,1.364275,1.3647,1.364275,1.3647,"Short",0.00031152077110562
"1000902",20100411,2206,1.3647,1.3647,1.3644,1.3644,"Short",-0.000219828533743656
"1000903",20100411,2207,1.3644,1.3644,1.36415,1.36435,"Short",-0.0000366461448256417
"1000904",20100411,2208,1.36435,1.364575,1.36435,1.36445,"Short",0.0000732949756294125
"1000905",20100411,2209,1.36445,1.364525,1.364325,1.36445,"Long",0
"1000906",20100411,2210,1.36445,1.36445,1.36425,1.36425,"Short",-0.000146579207739366
"1000907",20100411,2211,1.36425,1.36425,1.364175,1.364175,"Long",0.0000549782835780213
"1000908",20100411,2212,1.364175,1.36425,1.364075,1.3641,"Long",0.0000549813063557109
"1000909",20100411,2213,1.3641,1.3641,1.36385,1.36395,"Long",0.000109974705817731
"1000910",20100411,2214,1.36395,1.36415,1.36395,1.364,"Long",-0.0000366568914956785
"1000911",20100411,2215,1.364,1.36405,1.3639,1.363925,"Long",0.0000549883607969993
"1000912",20100411,2216,1.363925,1.364075,1.363925,1.36405,"Long",-0.0000916388695428545
"1000913",20100411,2217,1.36405,1.36425,1.36405,1.36425,"Short",0.000146622191268632
"1000914",20100411,2218,1.36425,1.36425,1.36415,1.3642,"Short",-0.0000366501740882415
"1000915",20100411,2219,1.3642,1.3642,1.36415,1.3642,"Short",0
"1000916",20100411,2220,1.3642,1.364275,1.3642,1.36425,"Short",0.0000366515173727338
"1000917",20100411,2221,1.36425,1.36425,1.364125,1.364125,"Short",-0.0000916254352207665
"1000918",20100411,2222,1.364125,1.364175,1.36405,1.36405,"Long",0.0000549833217257778
"1000919",20100411,2223,1.36405,1.36405,1.36395,1.364025,"Long",0.0000183281098219913
"1000920",20100411,2224,1.364025,1.36415,1.363975,1.364125,"Long",-0.0000733070649683782
"1000921",20100411,2225,1.364125,1.364175,1.36405,1.364175,"Long",-0.0000366521890519057
"1000922",20100411,2226,1.364175,1.364225,1.36415,1.3642,"Short",0.0000183260945261156
"1000923",20100411,2227,1.3642,1.364225,1.364025,1.36415,"Short",-0.0000366515173728966
"1000924",20100411,2228,1.36415,1.36415,1.36415,1.36415,"Short",0
"1000925",20100411,2229,1.36415,1.364175,1.36415,1.364175,"Long",-0.0000183260945259529
"1000926",20100411,2230,1.364175,1.3642,1.364175,1.364175,"Long",0
"1000927",20100411,2231,1.364175,1.3642,1.36415,1.36415,"Short",-0.0000183260945259529
"1000928",20100411,2232,1.36415,1.36425,1.36415,1.3642,"Long",-0.0000366515173728966
"1000929",20100411,2233,1.3642,1.364275,1.364075,1.364075,"Short",-0.0000916287934321601
"1000930",20100411,2234,1.364075,1.364225,1.36405,1.36415,"Long",-0.0000549792911337076
"1000931",20100411,2235,1.36415,1.364175,1.36415,1.36415,"Short",0
"1000932",20100411,2236,1.36415,1.364175,1.36415,1.364175,"Long",-0.0000183260945259529
"1000933",20100411,2237,1.364175,1.36465,1.364125,1.364625,"Short",0.000329869701467965
"1000934",20100411,2238,1.364625,1.364875,1.364475,1.364875,"Short",0.000183200512961497
"1000935",20100411,2239,1.364875,1.364875,1.3647,1.364775,"Short",-0.0000732667826723978
"1000936",20100411,2240,1.364775,1.364825,1.36465,1.3648,"Short",0.0000183180377717512
"1000937",20100411,2241,1.3648,1.364825,1.364725,1.364825,"Short",0.0000183177022273899
"1000938",20100411,2242,1.364825,1.364875,1.36475,1.364875,"Long",-0.0000366333913362803
"1000939",20100411,2243,1.364875,1.365375,1.36485,1.36525,"Short",0.000274750435021533
"1000940",20100411,2244,1.36525,1.36525,1.364975,1.364975,"Short",-0.000201428309833382
"1000941",20100411,2245,1.364975,1.3651,1.36485,1.36495,"Long",0.0000183156892193426
"1000942",20100411,2246,1.36495,1.36525,1.36495,1.36515,"Short",0.000146525513755066
"1000943",20100411,2247,1.36515,1.3652,1.36515,1.36515,"Long",0
"1000944",20100411,2248,1.36515,1.36535,1.365075,1.36535,"Short",0.000146504047174287
"1000945",20100411,2249,1.36535,1.36545,1.36525,1.365275,"Short",-0.0000549309700809662
"1000946",20100411,2250,1.365275,1.36535,1.365175,1.365175,"Short",-0.0000732453168775441
"1000947",20100411,2251,1.365175,1.365175,1.365075,1.36515,"Short",-0.0000183126705367017
"1000948",20100411,2252,1.36515,1.36525,1.365075,1.3651,"Long",0.0000366273533075273
"1000949",20100411,2253,1.3651,1.36515,1.36495,1.36505,"Long",0.0000366286949195146
"1000950",20100411,2254,1.36505,1.36505,1.3648,1.364925,"Long",0.0000915801234501183
"1000951",20100411,2255,1.364925,1.36495,1.364775,1.36485,"Long",0.0000549510935267958
"1000952",20100411,2256,1.36485,1.36495,1.36465,1.36465,"Long",0.000146557725424085
"1000953",20100411,2257,1.36465,1.3649,1.364625,1.36475,"Long",-0.0000732734933137857
"1000954",20100411,2258,1.36475,1.36475,1.364625,1.364675,"Long",0.000054958140216407
"1000955",20100411,2259,1.364675,1.364825,1.364675,1.364675,"Long",0
"1000956",20100411,2300,1.364675,1.36475,1.364575,1.36475,"Short",0.000054958140216407
"1000957",20100411,2301,1.36475,1.364825,1.36455,1.364575,"Short",-0.000128228613299003
"1000958",20100411,2302,1.364575,1.364625,1.36445,1.364625,"Long",-0.0000366401025922019
"1000959",20100411,2303,1.364625,1.364625,1.364525,1.364575,"Short",-0.0000366401025922019
"1000960",20100411,2304,1.364575,1.364625,1.3645,1.364625,"Long",-0.0000366401025922019
"1000961",20100411,2305,1.364625,1.364625,1.364525,1.36455,"Short",-0.0000549601538884655
"1000962",20100411,2306,1.36455,1.364625,1.36445,1.364475,"Long",0.0000549661957894613
"1000963",20100411,2307,1.364475,1.36465,1.36445,1.36455,"Long",-0.000054963174672841
"1000964",20100411,2308,1.36455,1.364625,1.3645,1.364575,"Long",-0.0000183207225694182
"1000965",20100411,2309,1.364575,1.364575,1.364525,1.364525,"Long",0.0000366427877833719
"1000966",20100411,2310,1.364525,1.364575,1.36445,1.36445,"Short",-0.0000549641816749765
"1000967",20100411,2311,1.36445,1.36445,1.364425,1.36445,"Long",0
"1000968",20100411,2312,1.36445,1.364475,1.36445,1.36445,"Long",0
"1000969",20100411,2313,1.36445,1.36455,1.364425,1.36445,"Long",0
"1000970",20100411,2314,1.36445,1.364475,1.36425,1.36435,"Short",-0.000073289603869683
"1000971",20100411,2315,1.36435,1.36435,1.36435,1.36435,"Long",0
"1000972",20100411,2316,1.36435,1.364375,1.36415,1.36415,"Long",0.000146611443023112
"1000973",20100411,2317,1.36415,1.364225,1.364125,1.36415,"Long",0
"1000974",20100411,2318,1.36415,1.36425,1.363975,1.3641,"Long",0.0000366542042371406
"1000975",20100411,2319,1.3641,1.364125,1.363975,1.36405,"Long",0.0000366555478172395
"1000976",20100411,2320,1.36405,1.364225,1.36405,1.364175,"Long",-0.000091630472629927
"1000977",20100411,2321,1.364175,1.364225,1.364125,1.364175,"Short",0
"1000978",20100411,2322,1.364175,1.364625,1.364175,1.36455,"Long",-0.000274815873364856
"1000979",20100411,2323,1.36455,1.36465,1.364525,1.3646,"Short",0.0000366421164487234
"1000980",20100411,2324,1.3646,1.364725,1.36455,1.36455,"Short",-0.0000366407738532211
"1000981",20100411,2325,1.36455,1.364725,1.3645,1.3645,"Short",-0.0000366421164485607
"1000982",20100411,2326,1.3645,1.36465,1.36445,1.36455,"Long",-0.0000366421164485607
"1000983",20100411,2327,1.36455,1.36475,1.36455,1.364675,"Long",-0.0000915969003610037
"1000984",20100411,2328,1.364675,1.364675,1.364525,1.364525,"Short",-0.000109916280433139
"1000985",20100411,2329,1.364525,1.36465,1.3645,1.36455,"Long",-0.0000183210582242803
"1000986",20100411,2330,1.36455,1.3647,1.36445,1.364675,"Short",0.0000916052911217271
"1000987",20100411,2331,1.364675,1.36475,1.36465,1.364675,"Long",0
"1000988",20100411,2332,1.364675,1.365325,1.364675,1.365225,"Long",-0.000402863996776962
"1000989",20100411,2333,1.365225,1.36525,1.36515,1.36525,"Short",0.000018311999853624
"1000990",20100411,2334,1.36525,1.365325,1.36515,1.3652,"Short",-0.0000366233290606889
"1000991",20100411,2335,1.3652,1.36555,1.3652,1.365475,"Short",0.000201435687078835
"1000992",20100411,2336,1.365475,1.3655,1.365325,1.365375,"Short",-0.0000732345886962332
"1000993",20100411,2337,1.365375,1.365525,1.365325,1.365425,"Long",-0.0000366186352235425
"1000994",20100411,2338,1.365425,1.365425,1.365375,1.365375,"Short",-0.0000366186352235425
"1000995",20100411,2339,1.365375,1.365575,1.365375,1.365475,"Long",-0.0000732345886962332
"1000996",20100411,2340,1.365475,1.36555,1.36545,1.3655,"Short",0.0000183086471740176
"1000997",20100411,2341,1.3655,1.3655,1.36535,1.36535,"Short",-0.000109849871841723
"1000998",20100411,2342,1.36535,1.3654,1.36525,1.365325,"Long",0.000018310658634511
"1000999",20100411,2343,1.365325,1.36535,1.365325,1.36535,"Long",-0.0000183103233604305
